image_path,articleType,group
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/47306.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/45809.jpg,Heels,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/53150.jpg,Heels,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/37415.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/15745.jpg,Sports Shoes,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/17012.jpg,Flats,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/3137.jpg,Heels,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/27687.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/47550.jpg,Heels,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/27228.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/33628.jpg,Wallets,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/50148.jpg,Heels,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/49065.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/34069.jpg,Flats,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/49633.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/13479.jpg,Flats,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/54178.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/38462.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/10208.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/47339.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/9056.jpg,Sports Shoes,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/59031.jpg,Heels,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/57997.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/48143.jpg,Wallets,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/47557.jpg,Heels,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/42025.jpg,Sports Shoes,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/54140.jpg,Heels,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/34899.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/10002.jpg,Skirts,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/10230.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/39588.jpg,Heels,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/37412.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/17015.jpg,Flats,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/42217.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/27680.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/36998.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/10654.jpg,Skirts,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/37076.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/47301.jpg,Wallets,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/48349.jpg,Clutches,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/47133.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/50184.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/24653.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/4543.jpg,Sports Shoes,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/33422.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/56889.jpg,Heels,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/37082.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/13025.jpg,Heels,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/55630.jpg,Heels,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/50170.jpg,Heels,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/16765.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/14456.jpg,Casual Shoes,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/41466.jpg,Casual Shoes,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/22306.jpg,Heels,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/18895.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/43331.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/54386.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/27674.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/47930.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/48144.jpg,Wallets,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/6825.jpg,Flats,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/59036.jpg,Flats,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/57990.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/29725.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/38465.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/21548.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/35148.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/47568.jpg,Heels,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/28603.jpg,Sports Shoes,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/49634.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/11927.jpg,Sports Shoes,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/52618.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/17688.jpg,Flats,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/31944.jpg,Sports Shoes,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/21944.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/39187.jpg,Flats,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/9005.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/4528.jpg,Sports Shoes,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/42872.jpg,Clutches,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/53900.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/38431.jpg,Clutches,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/18036.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/17842.jpg,Casual Shoes,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/42886.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/39725.jpg,Skirts,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/4984.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/58520.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/25148.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/33449.jpg,Wallets,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/6885.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/22709.jpg,Sports Shoes,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/27049.jpg,Clutches,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/14865.jpg,Wallets,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/15716.jpg,Sports Shoes,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/21523.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/25183.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/15524.jpg,Heels,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/12701.jpg,Sports Shoes,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/54114.jpg,Heels,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/27082.jpg,Heels,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/34495.jpg,Skirts,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/47355.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/45402.jpg,Flats,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/11514.jpg,Heels,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/57301.jpg,Heels,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/2614.jpg,Flats,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/27076.jpg,Flats,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/22504.jpg,Casual Shoes,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/59895.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/46617.jpg,Heels,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/20405.jpg,Wallets,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/14630.jpg,Skirts,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/10290.jpg,Heels,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/25177.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/20637.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/31917.jpg,Clutches,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/25719.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/47399.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/44944.jpg,Dresses,Clothing
